event_id,vehicle_id,timestamp,scene_type,weather,road_type,ego_speed,brake_acc,steering_angle,takeover,aeb_triggered,lane_confidence,object_type,object_confidence,ttc,lateral_offset,perception_status,planning_status,log_text
EVT_0414,VH_019,2026-01-03T08:18:00,驾驶员接管,晴,城市道路,49.43,-2.27,6.73,true,false,0.721,vehicle,0.706,3.78,0.316,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0415,VH_020,2026-01-03T08:25:00,驾驶员接管,晴,城市道路,69.20,-0.81,22.00,true,false,0.843,vehicle,0.831,1.08,-0.357,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0416,VH_021,2026-01-03T08:32:00,驾驶员接管,晴,城市道路,30.82,-3.64,-7.63,true,false,0.607,vehicle,0.588,2.47,-0.010,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0417,VH_022,2026-01-03T08:39:00,驾驶员接管,晴,城市道路,50.59,-2.19,7.63,true,false,0.729,vehicle,0.713,3.86,0.337,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0418,VH_023,2026-01-03T08:46:00,驾驶员接管,晴,城市道路,70.37,-0.73,-22.00,true,false,0.850,vehicle,0.838,1.16,-0.337,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0419,VH_024,2026-01-03T08:53:00,驾驶员接管,晴,城市道路,31.98,-3.56,-6.73,true,false,0.614,vehicle,0.596,2.55,0.010,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0420,VH_025,2026-01-03T09:00:00,驾驶员接管,晴,城市道路,51.76,-2.10,8.53,true,false,0.736,vehicle,0.720,3.94,0.357,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0421,VH_026,2026-01-03T09:07:00,驾驶员接管,晴,城市道路,71.53,-0.64,-21.10,true,false,0.857,vehicle,0.845,1.24,-0.316,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0422,VH_027,2026-01-03T09:14:00,驾驶员接管,晴,城市道路,33.14,-3.47,-5.84,true,false,0.621,vehicle,0.603,2.63,0.031,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0423,VH_028,2026-01-03T09:21:00,驾驶员接管,晴,城市道路,52.92,-2.01,9.43,true,false,0.743,vehicle,0.728,4.02,0.378,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0424,VH_029,2026-01-03T09:28:00,驾驶员接管,晴,城市道路,72.69,-0.56,-20.20,true,false,0.864,vehicle,0.853,1.33,-0.296,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0425,VH_030,2026-01-03T09:35:00,驾驶员接管,晴,城市道路,34.31,-3.39,-4.94,true,false,0.629,vehicle,0.610,2.71,0.051,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0426,VH_031,2026-01-03T09:42:00,驾驶员接管,晴,城市道路,54.08,-1.93,10.33,true,false,0.750,vehicle,0.735,4.10,0.398,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0427,VH_032,2026-01-03T09:49:00,驾驶员接管,晴,城市道路,73.86,-0.47,-19.31,true,false,0.871,vehicle,0.860,1.41,-0.276,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0428,VH_033,2026-01-03T09:56:00,驾驶员接管,晴,城市道路,35.47,-3.30,-4.04,true,false,0.636,vehicle,0.618,2.80,0.071,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0429,VH_034,2026-01-03T10:03:00,驾驶员接管,晴,城市道路,55.24,-1.84,11.22,true,false,0.757,vehicle,0.742,4.18,0.418,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0430,VH_035,2026-01-03T10:10:00,驾驶员接管,晴,城市道路,75.02,-0.39,-18.41,true,false,0.879,vehicle,0.500,1.49,-0.255,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0431,VH_036,2026-01-03T10:17:00,驾驶员接管,晴,城市道路,36.63,-3.21,-3.14,true,false,0.643,vehicle,0.625,2.88,0.092,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0432,VH_001,2026-01-03T10:24:00,驾驶员接管,晴,城市道路,56.41,-1.76,12.12,true,false,0.764,vehicle,0.750,4.27,0.439,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0433,VH_002,2026-01-03T10:31:00,驾驶员接管,晴,城市道路,76.18,-0.30,-17.51,true,false,0.886,vehicle,0.507,1.57,-0.235,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0434,VH_003,2026-01-03T10:38:00,驾驶员接管,晴,城市道路,37.80,-3.13,-2.24,true,false,0.650,vehicle,0.632,2.96,0.112,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0435,VH_004,2026-01-03T10:45:00,驾驶员接管,晴,城市道路,57.57,-1.67,13.02,true,false,0.771,vehicle,0.757,4.35,0.459,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0436,VH_005,2026-01-03T10:52:00,驾驶员接管,晴,城市道路,77.35,-4.50,-16.61,true,false,0.893,vehicle,0.515,1.65,-0.214,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0437,VH_006,2026-01-03T10:59:00,驾驶员接管,晴,城市道路,38.96,-3.04,-1.35,true,false,0.657,vehicle,0.640,3.04,0.133,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0438,VH_007,2026-01-03T11:06:00,驾驶员接管,晴,城市道路,58.73,-1.59,13.92,true,false,0.779,vehicle,0.764,4.43,0.480,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0439,VH_008,2026-01-03T11:13:00,驾驶员接管,晴,城市道路,78.51,-4.41,-15.71,true,false,0.900,vehicle,0.522,1.73,-0.194,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0440,VH_009,2026-01-03T11:20:00,驾驶员接管,晴,城市道路,40.12,-2.96,-0.45,true,false,0.664,vehicle,0.647,3.12,0.153,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0441,VH_010,2026-01-03T11:27:00,驾驶员接管,晴,城市道路,59.90,-1.50,14.82,true,false,0.786,vehicle,0.772,4.51,0.500,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0442,VH_011,2026-01-03T11:34:00,驾驶员接管,晴,城市道路,79.67,-4.33,-14.82,true,false,0.550,vehicle,0.529,1.82,-0.173,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0443,VH_012,2026-01-03T11:41:00,驾驶员接管,晴,城市道路,41.29,-2.87,0.45,true,false,0.671,vehicle,0.654,3.20,0.173,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0444,VH_013,2026-01-03T11:48:00,驾驶员接管,晴,城市道路,61.06,-1.41,15.71,true,false,0.793,vehicle,0.779,4.59,-0.500,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0445,VH_014,2026-01-03T11:55:00,驾驶员接管,晴,城市道路,80.84,-4.24,-13.92,true,false,0.557,vehicle,0.537,1.90,-0.153,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0446,VH_015,2026-01-03T12:02:00,驾驶员接管,晴,城市道路,42.45,-2.79,1.35,true,false,0.679,vehicle,0.662,3.29,0.194,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0447,VH_016,2026-01-03T12:09:00,驾驶员接管,晴,城市道路,62.22,-1.33,16.61,true,false,0.800,vehicle,0.787,4.67,-0.480,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0448,VH_017,2026-01-03T12:16:00,驾驶员接管,晴,城市道路,82.00,-4.16,-13.02,true,false,0.564,vehicle,0.544,1.98,-0.133,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0449,VH_018,2026-01-03T12:23:00,驾驶员接管,晴,城市道路,43.61,-2.70,2.24,true,false,0.686,vehicle,0.669,3.37,0.214,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0450,VH_019,2026-01-03T12:30:00,驾驶员接管,晴,城市道路,63.39,-1.24,17.51,true,false,0.807,vehicle,0.794,4.76,-0.459,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0451,VH_020,2026-01-03T12:37:00,AEB 误触发,晴,城市道路,20.00,-6.21,-3.31,true,true,0.763,static_object,0.289,0.84,-0.036,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0452,VH_021,2026-01-03T12:44:00,AEB 误触发,晴,城市道路,35.27,-4.89,0.86,false,true,0.836,static_object,0.407,1.30,0.075,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0453,VH_022,2026-01-03T12:51:00,AEB 误触发,晴,城市道路,50.53,-3.58,5.02,false,true,0.909,static_object,0.524,1.75,-0.140,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0454,VH_023,2026-01-03T12:58:00,AEB 误触发,晴,城市道路,20.90,-6.13,-3.06,false,true,0.767,static_object,0.296,0.87,-0.029,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0455,VH_024,2026-01-03T13:05:00,AEB 误触发,晴,城市道路,36.16,-4.82,1.10,false,true,0.840,static_object,0.413,1.32,0.082,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0456,VH_025,2026-01-03T13:12:00,AEB 误触发,晴,城市道路,51.43,-3.50,5.27,true,true,0.913,static_object,0.531,1.77,-0.134,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0457,VH_026,2026-01-03T13:19:00,AEB 误触发,晴,城市道路,21.80,-6.06,-2.82,false,true,0.771,static_object,0.302,0.90,-0.023,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0458,VH_027,2026-01-03T13:26:00,AEB 误触发,晴,城市道路,37.06,-4.74,1.35,false,true,0.844,static_object,0.420,1.35,0.088,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0459,VH_028,2026-01-03T13:33:00,AEB 误触发,晴,城市道路,52.33,-3.42,5.51,false,true,0.917,static_object,0.538,1.80,-0.127,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0460,VH_029,2026-01-03T13:40:00,AEB 误触发,晴,城市道路,22.69,-5.98,-2.57,false,true,0.776,static_object,0.309,0.92,-0.016,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0461,VH_030,2026-01-03T13:47:00,AEB 误触发,晴,城市道路,37.96,-4.66,1.59,true,true,0.849,static_object,0.427,1.38,0.095,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0462,VH_031,2026-01-03T13:54:00,AEB 误触发,晴,城市道路,53.22,-3.34,5.76,false,true,0.921,static_object,0.545,0.50,-0.121,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0463,VH_032,2026-01-03T14:01:00,AEB 误触发,晴,城市道路,23.59,-5.90,-2.33,false,true,0.780,static_object,0.316,0.95,-0.010,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0464,VH_033,2026-01-03T14:08:00,AEB 误触发,晴,城市道路,38.86,-4.58,1.84,false,true,0.853,static_object,0.434,1.40,0.101,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0465,VH_034,2026-01-03T14:15:00,AEB 误触发,晴,城市道路,54.12,-3.27,6.00,false,true,0.926,static_object,0.552,0.53,-0.114,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0466,VH_035,2026-01-03T14:22:00,AEB 误触发,晴,城市道路,24.49,-5.82,-2.08,true,true,0.784,static_object,0.323,0.98,-0.003,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0467,VH_036,2026-01-03T14:29:00,AEB 误触发,晴,城市道路,39.76,-4.51,2.08,false,true,0.857,static_object,0.441,1.43,0.108,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0468,VH_001,2026-01-03T14:36:00,AEB 误触发,晴,城市道路,55.02,-3.19,-6.00,false,true,0.930,static_object,0.559,0.55,-0.108,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0469,VH_002,2026-01-03T14:43:00,AEB 误触发,晴,城市道路,25.39,-5.75,-1.84,false,true,0.789,static_object,0.330,1.00,0.003,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0470,VH_003,2026-01-03T14:50:00,AEB 误触发,晴,城市道路,40.65,-4.43,2.33,false,true,0.861,static_object,0.448,1.46,0.114,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0471,VH_004,2026-01-03T14:57:00,AEB 误触发,晴,城市道路,55.92,-3.11,-5.76,true,true,0.934,static_object,0.566,0.58,-0.101,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0472,VH_005,2026-01-03T15:04:00,AEB 误触发,晴,城市道路,26.29,-5.67,-1.59,false,true,0.793,static_object,0.337,1.03,0.010,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0473,VH_006,2026-01-03T15:11:00,AEB 误触发,晴,城市道路,41.55,-4.35,2.57,false,true,0.866,static_object,0.455,1.48,0.121,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0474,VH_007,2026-01-03T15:18:00,AEB 误触发,晴,城市道路,56.82,-3.03,-5.51,false,true,0.939,static_object,0.573,0.61,-0.095,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0475,VH_008,2026-01-03T15:25:00,AEB 误触发,晴,城市道路,27.18,-5.59,-1.35,false,true,0.797,static_object,0.344,1.06,0.016,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0476,VH_009,2026-01-03T15:32:00,AEB 误触发,晴,城市道路,42.45,-4.27,2.82,true,true,0.870,static_object,0.462,1.51,0.127,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0477,VH_010,2026-01-03T15:39:00,AEB 误触发,晴,城市道路,57.71,-2.96,-5.27,false,true,0.943,static_object,0.580,0.63,-0.088,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0478,VH_011,2026-01-03T15:46:00,AEB 误触发,晴,城市道路,28.08,-5.51,-1.10,false,true,0.801,static_object,0.351,1.08,0.023,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0479,VH_012,2026-01-03T15:53:00,AEB 误触发,晴,城市道路,43.35,-4.20,3.06,false,true,0.874,static_object,0.469,1.53,0.134,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0480,VH_013,2026-01-03T16:00:00,AEB 误触发,晴,城市道路,58.61,-2.88,-5.02,false,true,0.947,static_object,0.240,0.66,-0.082,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0481,VH_014,2026-01-03T16:07:00,AEB 误触发,晴,城市道路,28.98,-5.44,-0.86,true,true,0.806,static_object,0.358,1.11,0.029,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0482,VH_015,2026-01-03T16:14:00,AEB 误触发,晴,城市道路,44.24,-4.12,3.31,false,true,0.879,static_object,0.476,1.56,0.140,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0483,VH_016,2026-01-03T16:21:00,AEB 误触发,晴,城市道路,59.51,-2.80,-4.78,false,true,0.951,static_object,0.247,0.69,-0.075,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0484,VH_017,2026-01-03T16:28:00,AEB 误触发,晴,城市道路,29.88,-5.36,-0.61,false,true,0.810,static_object,0.365,1.14,0.036,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0485,VH_018,2026-01-03T16:35:00,AEB 误触发,晴,城市道路,45.14,-4.04,3.55,false,true,0.883,static_object,0.483,1.59,0.147,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0486,VH_019,2026-01-03T16:42:00,AEB 误触发,晴,城市道路,60.41,-6.60,-4.53,true,true,0.956,static_object,0.254,0.71,-0.069,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0487,VH_020,2026-01-03T16:49:00,AEB 误触发,晴,城市道路,30.78,-5.28,-0.37,false,true,0.814,static_object,0.372,1.16,0.042,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0488,VH_021,2026-01-03T16:56:00,AEB 误触发,晴,城市道路,46.04,-3.96,3.80,false,true,0.887,static_object,0.490,1.61,0.153,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0489,VH_022,2026-01-03T17:03:00,AEB 误触发,晴,城市道路,61.31,-6.52,-4.29,false,true,0.960,static_object,0.261,0.74,-0.062,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0490,VH_023,2026-01-03T17:10:00,AEB 误触发,晴,城市道路,31.67,-5.20,-0.12,false,true,0.819,static_object,0.379,1.19,0.049,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0491,VH_024,2026-01-03T17:17:00,AEB 误触发,晴,城市道路,46.94,-3.89,4.04,true,true,0.891,static_object,0.497,1.64,0.160,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0492,VH_025,2026-01-03T17:24:00,AEB 误触发,晴,城市道路,62.20,-6.44,-4.04,false,true,0.750,static_object,0.268,0.77,-0.056,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0493,VH_026,2026-01-03T17:31:00,AEB 误触发,晴,城市道路,32.57,-5.13,0.12,false,true,0.823,static_object,0.386,1.22,0.056,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0494,VH_027,2026-01-03T17:38:00,AEB 误触发,晴,城市道路,47.84,-3.81,4.29,false,true,0.896,static_object,0.504,1.67,-0.160,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0495,VH_028,2026-01-03T17:45:00,AEB 误触发,晴,城市道路,63.10,-6.37,-3.80,false,true,0.754,static_object,0.275,0.79,-0.049,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0496,VH_029,2026-01-03T17:52:00,AEB 误触发,晴,城市道路,33.47,-5.05,0.37,true,true,0.827,static_object,0.393,1.24,0.062,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0497,VH_030,2026-01-03T17:59:00,AEB 误触发,晴,城市道路,48.73,-3.73,4.53,false,true,0.900,static_object,0.511,1.69,-0.153,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0498,VH_031,2026-01-03T18:06:00,AEB 误触发,晴,城市道路,64.00,-6.29,-3.55,false,true,0.759,static_object,0.282,0.82,-0.042,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0499,VH_032,2026-01-03T18:13:00,AEB 误触发,晴,城市道路,34.37,-4.97,0.61,false,true,0.831,static_object,0.400,1.27,0.069,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
EVT_0500,VH_033,2026-01-03T18:20:00,AEB 误触发,晴,城市道路,49.63,-3.65,4.78,false,true,0.904,static_object,0.518,1.72,-0.147,静态目标误关联,AEB 误触发制动,静态目标与可行驶区域发生误关联，AEB 出现疑似误触发。
